ï»¿Country Name,Country Code,Series Name,2013 [YR2013]
Latin America & Caribbean (developing only),LAC,Imports of goods and services (% of GDP),25.18650861
Latvia,LVA,Imports of goods and services (% of GDP),62.31506555
Least developed countries: UN classification,LDC,Imports of goods and services (% of GDP),36.17695469
Lebanon,LBN,Imports of goods and services (% of GDP),71.16188923
Lesotho,LSO,Imports of goods and services (% of GDP),104.5396243
Liberia,LBR,Imports of goods and services (% of GDP),88.0381375
Libya,LBY,Imports of goods and services (% of GDP),64.82641473
Liechtenstein,LIE,Imports of goods and services (% of GDP),..
Lithuania,LTU,Imports of goods and services (% of GDP),82.82106444
Low & middle income,LMY,Imports of goods and services (% of GDP),29.33356127
Low income,LIC,Imports of goods and services (% of GDP),41.12863974
Lower middle income,LMC,Imports of goods and services (% of GDP),30.9704684
Luxembourg,LUX,Imports of goods and services (% of GDP),168.1183357
"Macao SAR, China",MAC,Imports of goods and services (% of GDP),47.10285804
"Macedonia, FYR",MKD,Imports of goods and services (% of GDP),61.91140586
Madagascar,MDG,Imports of goods and services (% of GDP),42.98743873
Malawi,MWI,Imports of goods and services (% of GDP),60.50040167
Malaysia,MYS,Imports of goods and services (% of GDP),72.40307155
Maldives,MDV,Imports of goods and services (% of GDP),101.2285932
Mali,MLI,Imports of goods and services (% of GDP),..
Malta,MLT,Imports of goods and services (% of GDP),..
Marshall Islands,MHL,Imports of goods and services (% of GDP),..
Mauritania,MRT,Imports of goods and services (% of GDP),79.45421799
Mauritius,MUS,Imports of goods and services (% of GDP),66.49608965
Mexico,MEX,Imports of goods and services (% of GDP),32.63076591
"Micronesia, Fed. Sts.",FSM,Imports of goods and services (% of GDP),..
Middle East & North Africa (all income levels),MEA,Imports of goods and services (% of GDP),42.12702515
Middle East & North Africa (developing only),MNA,Imports of goods and services (% of GDP),..
Middle income,MIC,Imports of goods and services (% of GDP),29.15408088
Moldova,MDA,Imports of goods and services (% of GDP),80.5959606
Monaco,MCO,Imports of goods and services (% of GDP),..
Mongolia,MNG,Imports of goods and services (% of GDP),60.43788695
Montenegro,MNE,Imports of goods and services (% of GDP),62.08224216
Morocco,MAR,Imports of goods and services (% of GDP),46.86093234
Mozambique,MOZ,Imports of goods and services (% of GDP),38.22403696
Myanmar,MMR,Imports of goods and services (% of GDP),..
Namibia,NAM,Imports of goods and services (% of GDP),62.95042766
Nepal,NPL,Imports of goods and services (% of GDP),37.50932713
Netherlands,NLD,Imports of goods and services (% of GDP),72.61029383
New Caledonia,NCL,Imports of goods and services (% of GDP),..
New Zealand,NZL,Imports of goods and services (% of GDP),27.52348532
Nicaragua,NIC,Imports of goods and services (% of GDP),63.4494758
Niger,NER,Imports of goods and services (% of GDP),39.00396989
Nigeria,NGA,Imports of goods and services (% of GDP),12.98454808
North America,NAC,Imports of goods and services (% of GDP),17.67167871
Northern Mariana Islands,MNP,Imports of goods and services (% of GDP),..
Norway,NOR,Imports of goods and services (% of GDP),28.61782175
Not classified,INX,Imports of goods and services (% of GDP),..
OECD members,OED,Imports of goods and services (% of GDP),27.84234551
Oman,OMN,Imports of goods and services (% of GDP),..
Other small states,OSS,Imports of goods and services (% of GDP),60.49732082
Pacific island small states,PSS,Imports of goods and services (% of GDP),72.5237316
Pakistan,PAK,Imports of goods and services (% of GDP),19.92771869
Palau,PLW,Imports of goods and services (% of GDP),81.79126673
Panama,PAN,Imports of goods and services (% of GDP),..
Papua New Guinea,PNG,Imports of goods and services (% of GDP),..
Paraguay,PRY,Imports of goods and services (% of GDP),44.68372244
Peru,PER,Imports of goods and services (% of GDP),24.63256374
Philippines,PHL,Imports of goods and services (% of GDP),31.97719216
Poland,POL,Imports of goods and services (% of GDP),44.20477086
Portugal,PRT,Imports of goods and services (% of GDP),38.70175548
Puerto Rico,PRI,Imports of goods and services (% of GDP),54.67242877
Qatar,QAT,Imports of goods and services (% of GDP),..
Romania,ROM,Imports of goods and services (% of GDP),42.54333703
Russian Federation,RUS,Imports of goods and services (% of GDP),22.68329476
Rwanda,RWA,Imports of goods and services (% of GDP),30.67434211
Samoa,WSM,Imports of goods and services (% of GDP),50.10950572
San Marino,SMR,Imports of goods and services (% of GDP),..
Sao Tome and Principe,STP,Imports of goods and services (% of GDP),47.25722784
Saudi Arabia,SAU,Imports of goods and services (% of GDP),30.8867074
Senegal,SEN,Imports of goods and services (% of GDP),49.09336657
Serbia,SRB,Imports of goods and services (% of GDP),51.90930335
Seychelles,SYC,Imports of goods and services (% of GDP),92.84671347
Sierra Leone,SLE,Imports of goods and services (% of GDP),45.68700156
Singapore,SGP,Imports of goods and services (% of GDP),168.3336581
Sint Maarten (Dutch part),SXM,Imports of goods and services (% of GDP),..
Slovak Republic,SVK,Imports of goods and services (% of GDP),88.41591343
Slovenia,SVN,Imports of goods and services (% of GDP),68.68083223
Small states,SST,Imports of goods and services (% of GDP),55.96540773
Solomon Islands,SLB,Imports of goods and services (% of GDP),66.83054019
Somalia,SOM,Imports of goods and services (% of GDP),..
South Africa,ZAF,Imports of goods and services (% of GDP),33.24795392
South Asia,SAS,Imports of goods and services (% of GDP),27.53044413
South Sudan,SSD,Imports of goods and services (% of GDP),42.82747201
Spain,ESP,Imports of goods and services (% of GDP),28.14728822
Sri Lanka,LKA,Imports of goods and services (% of GDP),31.99950889
St. Kitts and Nevis,KNA,Imports of goods and services (% of GDP),49.08466986
St. Lucia,LCA,Imports of goods and services (% of GDP),55.11263341
St. Martin (French part),MAF,Imports of goods and services (% of GDP),..
St. Vincent and the Grenadines,VCT,Imports of goods and services (% of GDP),58.6144507
Sub-Saharan Africa (all income levels),SSF,Imports of goods and services (% of GDP),33.38514402
Sub-Saharan Africa (developing only),SSA,Imports of goods and services (% of GDP),33.09740629
Sudan,SDN,Imports of goods and services (% of GDP),16.13887973
Suriname,SUR,Imports of goods and services (% of GDP),..
Swaziland,SWZ,Imports of goods and services (% of GDP),68.80391167
Sweden,SWE,Imports of goods and services (% of GDP),38.94020582
Switzerland,CHE,Imports of goods and services (% of GDP),60.0343852
Syrian Arab Republic,SYR,Imports of goods and services (% of GDP),..
"Taiwan, China",TWN,Imports of goods and services (% of GDP),..
Tajikistan,TJK,Imports of goods and services (% of GDP),68.33235778
Tanzania,TZA,Imports of goods and services (% of GDP),31.06942949
Thailand,THA,Imports of goods and services (% of GDP),70.28119015
Timor-Leste,TMP,Imports of goods and services (% of GDP),..
Togo,TGO,Imports of goods and services (% of GDP),64.50754498
Tonga,TON,Imports of goods and services (% of GDP),58.02837791
Trinidad and Tobago,TTO,Imports of goods and services (% of GDP),40.0017787
Tunisia,TUN,Imports of goods and services (% of GDP),56.15942266
Turkey,TUR,Imports of goods and services (% of GDP),32.17892844
Turkmenistan,TKM,Imports of goods and services (% of GDP),..
Turks and Caicos Islands,TCA,Imports of goods and services (% of GDP),..
Tuvalu,TUV,Imports of goods and services (% of GDP),..
Uganda,UGA,Imports of goods and services (% of GDP),30.49648897
Ukraine,UKR,Imports of goods and services (% of GDP),52.10892999
United Arab Emirates,ARE,Imports of goods and services (% of GDP),77.67044295
United Kingdom,GBR,Imports of goods and services (% of GDP),32.0832375
United States,USA,Imports of goods and services (% of GDP),16.52195398
Upper middle income,UMC,Imports of goods and services (% of GDP),28.51509377
Uruguay,URY,Imports of goods and services (% of GDP),26.2303657
Uzbekistan,UZB,Imports of goods and services (% of GDP),30.38228578
Vanuatu,VUT,Imports of goods and services (% of GDP),51.29612284
"Venezuela, RB",VEN,Imports of goods and services (% of GDP),29.51278295
Vietnam,VNM,Imports of goods and services (% of GDP),81.4680958
Virgin Islands (U.S.),VIR,Imports of goods and services (% of GDP),..
West Bank and Gaza,WBG,Imports of goods and services (% of GDP),54.53671056
World,WLD,Imports of goods and services (% of GDP),29.66213098
"Yemen, Rep.",YEM,Imports of goods and services (% of GDP),..
Zambia,ZMB,Imports of goods and services (% of GDP),41.05624242
